corp_code,corp_name,bsns_year,fs_div,sj_div,sj_nm,account_id,account_nm,thstrm_amount,frmtrm_amount,ord,currency
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_CurrentAssets,유동자산,50207534073,37204626879,1,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_CashAndCashEquivalents,현금및현금성자산,16558120716,17125030820,19,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_OtherCurrentFinancialAssets,기타유동금융자산,9344974860,281410558,30,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_TradeAndOtherCurrentReceivables,매출채권및기타채권,23036786372,19060315214,38,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_OtherCurrentNonfinancialAssets,기타유동자산,1257361365,707388122,56,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_CurrentTaxAssets,당기법인세자산,10290760,30482165,60,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_NoncurrentAssets,비유동자산,33218862901,30840202168,61,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_OtherNoncurrentFinancialAssets,기타비유동금융자산,12599941053,8708915299,62,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_InvestmentAccountedForUsingEquityMethod,관계기업투자,641920473,639006737,70,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_PropertyPlantAndEquipment,유형자산,12050021277,11869486083,71,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_IntangibleAssetsOtherThanGoodwill,무형자산,2778358232,4851767368,112,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,기타비유동채권,2560101895,2581891393,139,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_OtherNoncurrentNonfinancialAssets,기타비유동자산,29202008,55356133,153,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_DeferredTaxAssets,이연법인세자산,2559317963,2133779155,154,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_Assets,자산총계,83426396974,68044829047,155,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_CurrentLiabilities,유동부채,26121591428,18790730226,157,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_TradeAndOtherCurrentPayables,매입채무및기타채무,20199458621,13124752620,158,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_OtherCurrentNonfinancialLiabilities,기타유동부채,3464930427,3597325499,166,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_CurrentTaxLiabilities,당기법인세부채,2457202380,1128652107,167,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,dart_ShortTermBorrowings,단기차입금,0,0,177,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_CurrentPortionOfLongtermBorrowings,유동성장기차입금,0,940000000,178,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_NoncurrentLiabilities,비유동부채,0,1175000000,182,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,0,1175000000,192,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_Liabilities,부채총계,26121591428,19965730226,212,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,dart_ContributedEquity,납입자본,5435858500,5164433500,214,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_IssuedCapital,자본금,5435858500,5164433500,215,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,-표준계정코드 미사용-,자본잉여금,37717593923,33085088923,219,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,-표준계정코드 미사용-,기타자본항목,-1343581630,1123078161,220,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,-표준계정코드 미사용-,기타포괄손익누계액,-1287402648,-347242249,221,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_RetainedEarnings,이익잉여금,16723628568,8485328409,222,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_EquityAttributableToOwnersOfParent,지배기업의 소유주지분,57246096713,47510686744,231,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_NoncontrollingInterests,비지배지분,58708833,568412077,232,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_Equity,자본총계,57304805546,48079098821,233,KRW
00399694,SOOP,2016,CFS,BS,재무상태표,ifrs_EquityAndLiabilities,자본과부채총계,83426396974,68044829047,234,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_Revenue,수익(매출액),79830291786,62867913447,0,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,영업비용,63810194676,55233470979,16,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익,16020097110,7634442468,43,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_FinanceIncome,금융수익,330062404,404933085,44,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_FinanceCosts,금융원가,1862454349,1177117124,47,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,dart_OtherGains,기타이익,123239400,139757283,49,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,dart_OtherLosses,기타손실,1776665955,1808535668,63,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업수익,2913736,-71623916,78,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_ProfitLossBeforeTax,계속사업 법인세비용차감전이익,12837192346,5121856128,84,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,2788807886,977213197,85,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,계속사업 이익,10048384460,4144642931,87,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,중단영업이익,0,0,89,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_ProfitLoss,당기순이익(손실),10048384460,4144642931,90,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_ProfitLossAttributableToOwnersOfParent,지배기업의소유주지분,10242629559,4935454496,92,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,계속영업이익(손실)),10242629559,4935454496,93,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,중단영업손익,0,0,94,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-194245099,-790811565,95,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_OtherComprehensiveIncome,법인세차감후기타포괄손익,-929988628,-203119780,96,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되는 세후기타포괄손익,-946454273,-263414494,105,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_OtherComprehensiveIncomeNetOfTaxAvailableforsaleFinancialAssets,매도가능금융자산,-946454273,-263414494,109,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,매도가능금융자산의 세후재측정이익(손실),-907055016,-303747088,110,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_ReclassificationAdjustmentsOnAvailableforsaleFinancialAssetsNetOfTax,매도가능금융자산의 세후재분류조정,39399257,-40332594,111,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,해외사업환산손익,16465645,60294714,120,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_ComprehensiveIncome,총포괄손익,9118395832,3941523151,121,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업의소유주지분,9302469160,4723501373,123,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-184073328,-781978222,124,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,기본주당순이익,995,493,128,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,희석주당순이익,952,465,130,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,기본주당순이익,,,133,KRW
00399694,SOOP,2016,CFS,CIS,포괄손익계산서,-표준계정코드 미사용-,희석주당순이익,,,135,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,21486217852,15495867967,0,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,계속영업당기순이익(손실),10048384460,4144642931,1,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_AdjustmentsForReconcileProfitLoss,당기순이익조정을 위한 가감,12924659292,11462715325,2,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_AdjustmentsForIncomeTaxExpense,법인세비용,2788807886,977213197,5,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,임차료(현재가치할인차금),22892509,9538546,6,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForInterestExpenses,이자비용,27919878,135243226,7,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,급여(연차수당),98458229,0,9,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,행사비,9570669,0,10,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForInterestIncome,이자수익,180076734,186243860,11,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,배당금수익,1848000,6835000,12,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForBadDebtExpenses,대손상각비,573593111,809526560,13,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,기타의대손상각비,0,116324028,15,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForGainOnDispositionOfTangibleAssets,유형자산처분이익,4891181,2501915,16,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForLossOnDispositionOfTangibleAssets,유형자산처분손실,16327844,5449003,17,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_AdjustmentsForSharebasedPayments,주식보상비용,1900578643,1704992788,18,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForDepreciationExpense,감가상각비,2122839525,1903641558,19,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForAmortisationExpense,무형자산상각비,596056051,1027165374,20,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,사채상환손실,0,0,21,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,무형자산감액손실,1562481689,1566667810,22,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,무형자산처분이익,83333325,0,23,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForLossOnForeignExchangeTranslations,외화환산손실,6943950,116418,24,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForGainOnForeignExchangeTranslations,외화환산이익,46578421,5496627,25,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,매도가능증권처분이익,87643673,170250217,26,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,매도가능증권처분손실,0,0,27,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,매도가능증권감액손실,1810838377,1019571156,28,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,사업부매각이익,0,0,29,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,지분법평가손실,-2913736,71623916,30,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,관계기업처분손실,0,0,31,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,잡이익,0,-39604649,32,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_AdjustmentsForDecreaseIncreaseInTradeAccountReceivable,매출채권의 감소(증가),508061768,-764603989,33,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForDecreaseincreaseInOtherReceivables,기타채권의 감소(증가),-5932506293,-2347392364,34,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,기타유동자산의 감소(증가),-381915774,407436963,35,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_AdjustmentsForIncreaseDecreaseInTradeAccountPayable,매입채무의 증가(감소),-17259691,-122879890,69,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForIncreasedecreaseInOtherPayables,기타채무의 증가(감소),2598206694,852784958,129,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AdjustmentsForIncreasedecreaseInOtherCurrentNonFinancialLiabilities,기타유동부채의 증가(감소),4999256082,4469315082,130,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,해외사업환산 변동,20793215,31913253,133,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,160828770,169962473,162,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_DividendsReceivedClassifiedAsOperatingActivities,배당금의 수취,1848000,6835000,163,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,이자의 지급,-30654890,-138543732,164,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부,1618847780,149744030,165,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,중단사업으로 인한 현금흐름,0,0,167,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-18774859833,-4554836101,170,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,단기대여금의 회수,64800000,493587500,171,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,장기대여금의 회수,74400000,57600000,172,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_ProceedsFromSalesOfAvailableForSaleFinancialAssets,매도가능금융자산의 처분,445876663,1036238960,173,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,사업부의 처분,0,0,174,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,85443634,40272727,175,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,214269048,5000000,176,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_DecreaseInGuaranteeDeposits,보증금의 감소,49877687,71800870,177,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_PurchaseOfShortTermFinancialInstruments,단기금융상품의 취득,9000000000,0,178,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_ProceedsFromSalesOfShortTermFinancialInstruments,단기금융상품의 처분,0,26373097,179,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_PurchaseOfLongTermFinancialInstruments,장기금융상품의 취득,6863965786,0,184,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,단기대여금의 증가,65721396,0,187,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,장기대여금의 증가,10000000,40000000,188,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_PurchaseOfAvailableForSaleFinancialAssets,매도가능금융자산의 취득,482669220,1699993925,189,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,종속기업의 추가지분 취득,605662500,0,190,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,2397256983,2251141654,191,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_PurchaseOfIntangibleAssetsOtherThanGoodwill,무형자산의 증가,215949380,898054368,192,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,임차보증금의 증가,0,1295470000,193,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_IncreaseInGuaranteeDeposits,보증금의 증가,68301600,101049308,194,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-3300919730,-5844606783,312,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 차입,0,0,313,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 차입,0,0,315,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_ProceedsFromIssuingShares,신주의 발행,4327022500,995855027,316,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,0,3000000000,317,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,유동성장기차입금의 상환,940000000,1340000000,318,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_RepaymentsOfLongTermBorrowings,장기차입금의 상환,1175000000,1000000000,319,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,신주인수권부사채의 상환,0,0,320,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_AcquisitionOfTreasuryShares,자기주식의 취득,3510298350,0,321,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_DividendsPaidClassifiedAsFinancingActivities,배당금의 지급,2002643880,1500461810,322,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,-표준계정코드 미사용-,연결범위변동으로인한감소,0,0,337,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_IncreaseDecreaseInCashAndCashEquivalentsBeforeEffectOfExchangeRateChanges,환율변동효과 반영전 현금및현금성자산의 순증가(감소),-589561711,5096425083,338,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,17125030820,12023374041,340,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,ifrs_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,22651607,5231696,341,KRW
00399694,SOOP,2016,CFS,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,16558120716,17125030820,342,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,5164433500,5159433500,1,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,8485328409,5051620963,1,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,-347242249,-135289126,1,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,1123078161,-532954627,1,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,47510686744,42458439633,1,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,568412077,480035272,1,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,48079098821,42938474905,1,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,33085088923,32915628923,1,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_ProfitLoss,당기순이익(손실),0,0,6,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_ProfitLoss,당기순이익(손실),0,0,6,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_ProfitLoss,당기순이익(손실),10242629559,4935454496,6,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_ProfitLoss,당기순이익(손실),0,0,6,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_ProfitLoss,당기순이익(손실),0,0,6,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_ProfitLoss,당기순이익(손실),10242629559,4935454496,6,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_ProfitLoss,당기순이익(손실),10048384460,4144642931,6,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_ProfitLoss,당기순이익(손실),-194245099,-790811565,6,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,-946454273,-263414494,7,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,0,0,7,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,-946454273,-263414494,7,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,0,0,7,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,-946454273,-263414494,7,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,0,0,7,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,0,0,7,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_OtherComprehensiveIncomeForStatementOfChangesInEquity,기타포괄손익,0,0,7,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,16465645,60294714,8,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,10171771,8833343,8,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,6293874,51461371,8,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,0,0,8,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,6293874,51461371,8,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,0,0,8,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,0,0,8,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,0,0,8,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_ComprehensiveIncomeForStatementOfChangesInEquity,총포괄손익,-940160399,-211953123,9,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_ComprehensiveIncomeForStatementOfChangesInEquity,총포괄손익,10242629559,4935454496,9,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_ComprehensiveIncomeForStatementOfChangesInEquity,총포괄손익,0,0,9,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_ComprehensiveIncomeForStatementOfChangesInEquity,총포괄손익,0,0,9,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_ComprehensiveIncomeForStatementOfChangesInEquity,총포괄손익,9302469160,4723501373,9,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_ComprehensiveIncomeForStatementOfChangesInEquity,총포괄손익,-184073328,-781978222,9,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_ComprehensiveIncomeForStatementOfChangesInEquity,총포괄손익,9118395832,3941523151,9,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,dart_ComprehensiveIncomeForStatementOfChangesInEquity,총포괄손익,0,0,9,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_DividendsPaid,연차배당의 지급,2004329400,1501747050,11,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_DividendsPaid,연차배당의 지급,0,0,11,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_DividendsPaid,연차배당의 지급,2004329400,1501747050,11,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_DividendsPaid,연차배당의 지급,0,0,11,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_DividendsPaid,연차배당의 지급,0,0,11,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_DividendsPaid,연차배당의 지급,0,0,11,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_DividendsPaid,연차배당의 지급,2004329400,1501747050,11,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,ifrs_DividendsPaid,연차배당의 지급,0,0,11,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권 행사,0,0,14,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권 행사,0,0,14,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권 행사,0,0,14,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권 행사,2999992500,0,14,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권 행사,0,0,14,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권 행사,2999992500,0,14,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권 행사,198675000,0,14,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,신주인수권 행사,2801317500,0,14,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,1327030000,125500000,16,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,0,0,16,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,1327030000,125500000,16,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,0,0,16,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,0,0,16,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,72750000,5000000,16,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,1831187500,169460000,16,KRW
00399694,SOOP,2016,CFS,SCE,자본변동표,-표준계정코드 미사용-,주식선택권 행사,-576907500,-48960000,16,KRW
