video_id,clip_channel_id,clip_channel_title,source_member_ko,source_member_en,unit,title,published_at,views,likes,comments,clip_channel_subs
XGY_N8A-Lzs,UCu68izFf9zJfLSEtC9-uuBg,스텔나스_팬채널,시라유키 히나,Shirayuki Hina,UNIVERSE,히나시로의 커플템(이였던것들) [시라유키 히나(w.시로) 클립],2026-04-02T23:52:06Z,2705,,5.0,5280
bFq2uZ2c_uU,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】エリートのはずが、ついに日本語の先生に真の姿がバレてしまう【ステライブ切り抜き/日韓字幕】,2025-12-08T11:30:39Z,3999,151.0,10.0,4400
I2Dk6GV1mHE,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】札幌旅行の思い出話をするひなさんが可愛い！【ステライブ切り抜き/日韓字幕】,2026-02-11T12:30:25Z,6119,278.0,35.0,4400
r4_5nwRY0og,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】日本語学習の成果と日本語を学ぶ理由【ステライブ切り抜き/日韓字幕】,2026-07-23T12:15:03Z,2998,128.0,6.0,4400
u-JqpVyzrDk,UCry-cqo_sdAyNLfaGI-__mA,StelLive切り抜き 翻訳チャンネル,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】初配信でいきなり脱ぎ始める！？【StelLive切り抜き】,2024-03-25T15:11:52Z,1089,17.0,0.0,350
y3SU7udBmDE,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】伏見稲荷大社の良いところを教えてくれるひなさん【ステライブ切り抜き/日韓字幕】,2026-05-19T12:05:01Z,1694,90.0,20.0,4400
yrhxQNxQ_LQ,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】日本語になると清楚になるひなさんが可愛い【ステライブ切り抜き/日韓字幕】,2026-01-27T12:31:20Z,4493,211.0,32.0,4400
aA_jasapoBs,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】さつまいもケーキが食べたい可愛いひなさん【ステライブ切り抜き/日韓字幕】,2026-03-04T12:30:00Z,2519,144.0,29.0,4400
c5hnl8gToLo,UCry-cqo_sdAyNLfaGI-__mA,StelLive切り抜き 翻訳チャンネル,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】社長の前で盛大にやらかす？【StelLive切り抜き】,2024-04-12T06:04:42Z,1002,43.0,1.0,350
ocbgdgApD1g,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】大学入試の日本語挑戦中にまさかの名言が飛び出す【ステライブ切り抜き/日韓字幕】,2025-11-26T12:31:26Z,41907,975.0,149.0,4400
uBLMUSq2Tw4,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】ボカロについて語るひなさんの笑顔と歌声が素敵【ステライブ切り抜き/日韓字幕】,2025-11-12T11:15:06Z,2796,108.0,8.0,4400
qsIlA6c-NBg,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】ポケモンの鳴き声を真似るひなさんが可愛い！【ステライブ切り抜き/日韓字幕】,2026-02-28T12:31:19Z,9451,272.0,27.0,4400
TNGo0fZiO0c,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,시라유키 히나,Shirayuki Hina,UNIVERSE,【白雪ひな】ピアノ弾き語りと日本でこっそり撮るVlogの話が可愛い！【ステライブ切り抜き/日韓字幕】,2026-01-06T11:15:05Z,3853,155.0,14.0,4400
SRdY4WALD4o,UCp5cDlDvsLUp6wjl4ELtmNw,논리폭탄 LogicBomb,시라유키 히나,Shirayuki Hina,UNIVERSE,라미와 루이가 그냥 꽁냥거릴 뿐인 클립 【홀로라이브 // 유키하나 라미 / 타카네 루이】,2022-04-25T18:37:03Z,12632,393.0,18.0,16500
zKX39NMnlHU,UC6lwhzvRhdVLrB8XHAavJ5Q,RIOT MUSIC Archive (Unofficial),시라유키 히나,Shirayuki Hina,UNIVERSE,[切り抜き] 心做し / 蝶々P - 白河しらせ,2023-07-04T18:16:53Z,148,5.0,1.0,768
0fSNQlkLKhk,UC3okuxcTRWiIZL_mc3OXfUg,버튜바삼각지대,시라유키 히나,Shirayuki Hina,UNIVERSE,&#39;무키로제 펀치&#39;【버튜바 삼각지대 V-Tuber 클립 #04】,2021-08-31T15:26:50Z,23885,474.0,59.0,6280
LdoQTLmOrIk,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,뭐부터 해줄까? / 네네코 마시로 키리누키,2023-07-16T14:17:42Z,4534,107.0,5.0,3570
uwGge3gLVvY,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,스텔라이브 멤버 흉내내는 맛시로 / 네네코 마시로 키리누키,2023-07-02T11:47:27Z,15929,303.0,7.0,3570
3T1MfKbmKds,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,요망한 고양이 메이드와 주인 타비 / 마시로 키리누키,2023-09-06T12:10:26Z,391892,9409.0,118.0,3570
mN9GEb7bmBo,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,회식 썰 푸는 고양이 / 네네코 마시로 키리누키,2023-07-17T12:38:30Z,20419,305.0,5.0,3570
NdivHc1eZ5s,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,내가 뉴스에?? (반응 영상) / 네네코 마시로 키리누키,2023-07-10T03:33:17Z,20169,352.0,10.0,3570
Xs9VkpjuM3M,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,불속성 효냥이 맛시로 / 네네코 마시로 키리누키,2023-07-12T14:19:27Z,1232,23.0,1.0,3570
yIV6j3Ahdwg,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,영안실 깜놀 모음집 / 네네코 마시로 키리누키,2023-07-31T09:36:00Z,5375,102.0,4.0,3570
0ceS2jPQwd8,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,강사장 무시??? / 네네코 마시로 키리누키,2023-06-23T08:36:32Z,3234,56.0,6.0,3570
oH9ht82iCZk,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,이 묶어버릴 놈아!! / 네네코 마시로 키리누키,2023-06-25T05:18:59Z,4460,77.0,6.0,3570
jgGYmey5Z4I,UChnbdHiRuV1Z7JaYsO688zA,키리누키 따는 도깨비,네네코 마시로,Neneko Mashiro,UNIVERSE,밍기뉴 게임중독자새끼 -1절 Cover 네네코 마시로,2023-06-24T11:55:00Z,59326,504.0,10.0,2380
_vlIckIbl2U,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,앞담하는 시로 / 네네코 마시로 키리누키,2023-08-16T13:46:24Z,4878,121.0,20.0,3570
uzlRXGOatNk,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,X믈리에 맛시로 / 네네코 마시로 키리누키,2023-08-18T12:14:34Z,6718,124.0,11.0,3570
7xJS3ebNPNw,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,내 성향이 이렇다고? / 네네코 마시로 키리누키,2023-08-07T10:00:28Z,2445,53.0,2.0,3570
y_WwUuCLPfg,UChnbdHiRuV1Z7JaYsO688zA,키리누키 따는 도깨비,네네코 마시로,Neneko Mashiro,UNIVERSE,밍기뉴 나의 모든 이들에게 - (Cover 네네코 마시로),2023-07-04T12:14:02Z,89412,590.0,13.0,2380
J_N-53iz_OE,UCPFpmk7n3VhxKfcu_0TGSiA,신조차모독하는사상최악의노래천재정나나,네네코 마시로,Neneko Mashiro,UNIVERSE,습박 중독성 미쳤지 [마시로 키리누키],2026-02-08T01:00:19Z,454,,4.0,1270
bOpxpYP0BKk,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,마시로 데뷔 방송 표정 모음／네네코 마시로 키리누키,2023-06-17T14:40:17Z,977,25.0,0.0,3570
XWEdVbA6UV4,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,잼민이에게 시비걸리는 시로 / 네네코 마시로 키리누키,2023-07-09T09:43:47Z,10979,134.0,4.0,3570
TWyEo-F-H9U,UCaZe24DH7CJ_ZCtrXfQwNkg,버츄얼키리누키,네네코 마시로,Neneko Mashiro,UNIVERSE,[네네코 마시로] 국기 맞히기 (다 틀림),2023-06-19T21:33:24Z,7692,121.0,5.0,3660
-1cplH9U67k,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,욕하는 시로도 매력있어 + 보너스 / 네네코 마시로 키리누키,2023-08-20T14:47:28Z,4696,117.0,25.0,3570
p52KG_otGMA,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,살쪘냐고 물어보는 시로 / 네네코 마시로 키리누키,2023-06-24T10:29:00Z,9914,196.0,8.0,3570
aTl-vPGEH4o,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,사투리 쓰는 시로 / 네네코 마시로 키리누키,2023-06-19T09:32:21Z,5750,82.0,6.0,3570
GCRHtzXemXU,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,내가 보려고 만든 마시로 깜놀 모음집 / 네네코 마시로 키리누키,2023-06-18T12:07:12Z,1377,35.0,2.0,3570
S-m-tOzc-aU,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,봇치 더 시로 / 네네코 마시로 키리누키,2023-08-26T12:08:13Z,13626,232.0,15.0,3570
vIdJqvEo_24,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,먹을 거 말하다가 배가 고파진 시로 / 네네코 마시로 키리누키,2023-06-28T10:45:19Z,8541,160.0,9.0,3570
LV4QDBBxTHU,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,마마 왜 자꾸 벗기려 해!! feat.그림 / 네네코 마시로 키리누키,2023-07-13T09:18:23Z,8464,137.0,9.0,3570
PiYid3gwMSU,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,강지의 취향을 듣는 2기생 멤버들 / 네네코 마시로 키리누키,2023-07-22T08:09:24Z,17085,238.0,14.0,3570
8Uh8rR5X_Xg,UCaZe24DH7CJ_ZCtrXfQwNkg,버츄얼키리누키,네네코 마시로,Neneko Mashiro,UNIVERSE,[네네코 마시로] 불가능한 미션,2023-06-21T23:00:06Z,18546,374.0,13.0,3660
M_jTwpauL_g,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,오케이걸 시로의 큰 결심 / 네네코 마시로 키리누키,2023-07-08T14:55:49Z,2850,42.0,2.0,3570
BdgH3zfsPWw,UCBIft6nnA6gQcvQbarJmeMQ,스텔누키,네네코 마시로,Neneko Mashiro,UNIVERSE,기다리다(아이유 ver) - 네네코 마시로 키리누키,2023-10-06T18:36:57Z,676,2.0,1.0,1
XSEhLKKhfOA,UCUX0sVHjvyeXBgIlKKSzN5Q,시로 캣타워,네네코 마시로,Neneko Mashiro,UNIVERSE,사장님 팀킬해버리는 시로 / 네네코 마시로 키리누키,2023-08-19T14:04:10Z,4469,66.0,4.0,3570
6klt-8p1ubU,UCMQ2Enw82SclYZKenYfHU8g,스텔이즘,네네코 마시로,Neneko Mashiro,UNIVERSE,귀여움라이팅 성공 [나나] #스텔라이브 #버튜버 #키리누키,2026-07-29T03:00:01Z,22232,2099.0,56.0,1760
YZ4ZSt5xD8o,UCfYkL2RQVvw5juuqTR0Btjw,꼬마 클립,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 클립] 딸내미 보내는 어머니 마음,2024-05-16T14:00:25Z,98349,944.0,29.0,3730
mUaMPsdvO-E,UCfYkL2RQVvw5juuqTR0Btjw,꼬마 클립,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 클립] 맛시로의 그림교실?,2023-09-25T14:00:36Z,8630,210.0,11.0,3730
EDQVJXVPfN4,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 클립] 롤 모르는 사람이 봐도 재밌는 마시롤,2024-11-07T04:35:00Z,67025,1137.0,127.0,10100
fuedTKttPrU,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 클립] 귀엽고 깜찍하게 일본어 공부! w/하나코 나나,2024-12-31T04:18:14Z,11076,296.0,28.0,10100
kEx3Niow9Ck,UCfYkL2RQVvw5juuqTR0Btjw,꼬마 클립,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 클립] 마시로 방 매니저 달고 싶은 시라유키 히나ㅋㅋ,2024-02-21T13:30:21Z,10353,132.0,6.0,3730
rB2M4olHRUs,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,네네코 마시로,Neneko Mashiro,UNIVERSE,[스텔라이브 클립] 저희는 예뻐요,2024-10-11T23:19:33Z,422983,7510.0,271.0,10100
bfV6VWpWav0,UCBeHATp3J7AlgvPH8EWsMlw,후야의 뿔피리,네네코 마시로,Neneko Mashiro,UNIVERSE,밍 합창단을 만든 마시로 ㅋㅋㅋㅋㅋ | 네네코 마시로 클립,2025-11-28T03:55:47Z,10374,296.0,13.0,2460
Yedal3HiiQI,UCa3ZJe1WGlUcjROMB8K6ArQ,서트 클립 Surt Clip,네네코 마시로,Neneko Mashiro,UNIVERSE,서러움에 결국 울음이 터져버린 시로...,2023-10-04T05:24:54Z,420130,8142.0,280.0,4820
pUBr0OyqT2w,UCB7blLxNmAHbVhluiB86veg,시로잘봐,네네코 마시로,Neneko Mashiro,UNIVERSE,앨범 찢는 마시로 [시로 클립],2026-05-25T00:00:29Z,7332,,4.0,235
Bxdig0LbEyw,UCaZe24DH7CJ_ZCtrXfQwNkg,버츄얼키리누키,네네코 마시로,Neneko Mashiro,UNIVERSE,[네네코 마시로] 욕쟁이 고양이의 GTA,2023-07-05T21:05:31Z,5518,110.0,3.0,3660
45pDcC-v5yI,UCMVY3pc7_ls3VXtEOIafD9g,취미클립채널,네네코 마시로,Neneko Mashiro,UNIVERSE,착한(?) 유니콘과 울보 고양이 | 유니 시로 클립,2025-10-08T09:15:00Z,18729,360.0,,349
WQIflXAmdyA,UCfYkL2RQVvw5juuqTR0Btjw,꼬마 클립,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 클립] 김말이~,2023-09-11T14:00:27Z,1763,41.0,4.0,3730
4324Qg0XW3U,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 클립] 마 닥치라,2024-09-07T09:54:08Z,15554,234.0,14.0,10100
es2ouNNKcgQ,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 클립] 도네 소리를 밍으로 바꿨더니 생긴 일,2025-03-28T00:57:39Z,36339,754.0,39.0,10100
NSweO8qOFoc,UCry-cqo_sdAyNLfaGI-__mA,StelLive切り抜き 翻訳チャンネル,네네코 마시로,Neneko Mashiro,UNIVERSE,【ねねこましろ】ギャグ線が高くてツッコミどころが多いｗｗｗ【StelLive 切り抜き】,2024-03-31T11:04:31Z,541,8.0,0.0,350
cpGfReGtAdA,UCfYkL2RQVvw5juuqTR0Btjw,꼬마 클립,네네코 마시로,Neneko Mashiro,UNIVERSE,[마시로 마인크래프트] 그냥 마시로가 하품하는 영상,2023-06-29T05:43:09Z,4049,79.0,6.0,3730
3VXVDiCvg-4,UCxOe0PDvhNL6gmuzSO88Z7Q,すてら日和,네네코 마시로,Neneko Mashiro,UNIVERSE,【ねねこましろ】SEKIROを独特の感性で楽しむましろさんが可愛い【ステライブ切り抜き/日韓字幕】,2026-01-16T11:15:00Z,3006,114.0,11.0,4400
dPpqkoQ7fAE,UCXJxEy7Wv6tGfmnwuZwCHwA,FTECLIP,네네코 마시로,Neneko Mashiro,UNIVERSE,16비트시로 #vtuber #shorts #STELLIVE #버튜버#마시로,2026-04-14T03:02:00Z,3158,691.0,12.0,6260
QHQyFgwtO2g,UCyTbsubNhFMPixcxkHabhdA,도시락,네네코 마시로,Neneko Mashiro,UNIVERSE,이정도면 하품쨩 아닌가요? 【아마네나미다/天音なみだ/키리누키/切り抜き/Vtuber】,2022-05-05T08:23:38Z,48,3.0,0.0,36
zqKONu4pt3g,UCEvpRY_t-N5QD2q_dczII8A,Holoooo 키리누키,네네코 마시로,Neneko Mashiro,UNIVERSE,총수님 마크 ASMR을 1초컷 내버리는 루이모 [ 홀로라이브 키리누키 라플라스 타카네루이 카자마이로하 ],2023-06-16T10:47:28Z,754,25.0,3.0,330
tiy2maE5ytg,UCMQ2Enw82SclYZKenYfHU8g,스텔이즘,아카네 리제,Akane Lize,UNIVERSE,자신을 기다리는 피엔나들을 보고 울 뻔 했던 리제 [리제]  #스텔라이브 #아카네리제 #키리누키,2026-07-16T01:45:07Z,7621,273.0,26.0,1760
pu7Q_kbpppg,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,잠깐 한눈파는 엥나를 보고 질투하는 리제,2025-12-24T09:30:35Z,55452,1119.0,26.0,5200
eInnARhqGUE,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,아카네 리제,Akane Lize,UNIVERSE,[스텔라이브 클립] 선배의 매운맛에 정신 못 차리는 리코,2026-07-09T09:30:17Z,85850,2216.0,68.0,10100
2MixJxQ__ek,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,아카네 리제,Akane Lize,UNIVERSE,[리제 클립] 그저 매일 같이 반복되는 하루가 싫었던 리제,2026-07-23T15:00:13Z,43832,1008.0,78.0,10100
W4AmOB62cSQ,UCMQ2Enw82SclYZKenYfHU8g,스텔이즘,아카네 리제,Akane Lize,UNIVERSE,리제주의보    [리제] #스텔라이브 #버튜버 #키리누키,2026-07-31T04:00:07Z,161067,4197.0,48.0,1760
FP51QA3XyrM,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,아카네 리제 - 抜錨(출항/발묘) Live Cover,2026-04-04T12:00:19Z,581965,8478.0,297.0,5200
598ELqz9e3U,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,리제 말에 팩폭하는 피엔나들,2026-07-31T07:00:34Z,7179,214.0,10.0,5200
aMEoM63MQRc,UCGfoXQT0l8YJA0gfZoJKlXQ,김천마 Gimcheonma Clip,아카네 리제,Akane Lize,UNIVERSE,린이 두려운 리제 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2026-06-27T00:15:31Z,41323,822.0,48.0,4250
k4b7dnA8z0I,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,아카네 리제 - Not a Dream,2025-06-19T07:00:50Z,212832,2122.0,79.0,5200
U_EM0fM79j4,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,신기한 리제의 목소리 톤 차이,2025-04-01T07:00:21Z,105524,2333.0,49.0,5200
4Z4rfwXhpoc,UC6Fyyza_69kOyObucJN3K3A,누따비,아카네 리제,Akane Lize,UNIVERSE,리제의 &#39;그 클립&#39; 을 본 부키 ㅋㅋㅋㅋ,2024-06-30T00:00:04Z,786434,7497.0,78.0,17800
S3u98NhlHFc,UCa3ZJe1WGlUcjROMB8K6ArQ,서트 클립 Surt Clip,아카네 리제,Akane Lize,UNIVERSE,팩트폭행에 박장대소하는 리제,2023-11-16T09:23:42Z,127345,1332.0,54.0,4820
GSnmZ93EMQ0,UCqzw5-WH7iLU0-svf5-gyhw,레낭의 클립,아카네 리제,Akane Lize,UNIVERSE,[아카네 리제] 선잠/うたたね COVER,2025-01-21T05:05:33Z,51586,551.0,12.0,133
Z98a9P3NT-Q,UCEBJV6V99ZJn_BnfkAoMyBA,피엔나야 클립따줘,아카네 리제,Akane Lize,UNIVERSE,아카네 리제 - しわあわせ(주름 맞추기),2024-08-06T18:00:18Z,349462,2241.0,78.0,5200
2sq3xQn7aNs,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,육수가 존재할 수 밖에 없는 이유를 깨달아버린 타비 [ 아라하시 타비 ],2026-07-06T08:56:50Z,12006,273.0,35.0,5190
VVph8DIr6BM,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,로블록스와 함께 다시 돌아온 타타TV [ 아라하시 타비 ],2026-08-02T06:31:01Z,2198,64.0,5.0,5190
P61fho_Kzno,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,세상에서 가장 어려운 미련 남은 타비 방종 시키기 [ 아라하시 타비 ],2026-05-11T01:01:01Z,15515,585.0,52.0,5190
WpsrJohXeYU,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,타비가 사장님과 결혼할 수 없는 이유 [ 아라하시 타비 ],2026-04-06T12:28:13Z,6074,149.0,24.0,5190
maTEt2bv5Ks,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,뿡댕이는 돈 내고 매니저하는 중이라는 타비 [ 아라하시 타비 ],2026-07-26T06:31:11Z,2990,81.0,6.0,5190
M2v8lIPDYes,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,타비 휴지 낸다고 했다가 채팅창 반응에 어지러워하는 타비 [ 아라하시 타비 ],2026-04-05T06:51:34Z,23023,405.0,43.0,5190
WSVKo-upFvE,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,타비가 키리누키 따달라고 요청한 &quot;뿡댕이&quot; 이름에 관한 해명 [ 아라하시 타비 ],2026-05-01T06:16:13Z,4360,94.0,15.0,5190
bThn3VjbP5I,UC2acHa6zvsnTo4P9OfNk4jQ,피엔나 소세지,아라하시 타비,Arahashi Tabi,UNIVERSE,[타비 클립] 혼자 자고 싶어서 따로 숙소 잡으려 했던 타비,2026-08-02T03:45:08Z,121726,2061.0,93.0,10100
uoMcdfGKTN8,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,귀여운 걸 보고 싶다면 타비 방송으로 [ 아라하시 타비 ],2026-04-15T06:18:35Z,5749,188.0,27.0,5190
wuOSp2JcA7M,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,하지도 않은 게임을 예전에 했다고 착각한 뿡댕이들 때문에 잔뜩 표독해진 타비 [ 아라하시 타비 ],2026-07-21T05:36:43Z,24603,621.0,37.0,5190
2MZ4nT8J_9U,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,뿡댕이도 유행에 민감해야한다며 떼쓰는 타비 [ 아라하시 타비 ],2026-06-26T07:17:01Z,5401,181.0,17.0,5190
4sxUsA6xm9Q,UCMQ2Enw82SclYZKenYfHU8g,스텔이즘,아라하시 타비,Arahashi Tabi,UNIVERSE,뿡댕이들 비상사태 [타비]                                    #스텔라이브 #버튜버 #키리누키,2026-05-02T13:00:17Z,38113,969.0,56.0,1760
YLdgYi_IbwE,UC9FG2tCnbH2Kv2xzAudio3Q,누키누끼,아라하시 타비,Arahashi Tabi,UNIVERSE,미친사람  #shorts  #아라하시타비 #키리누키 #스텔라이브,2025-06-27T03:29:39Z,466400,6299.0,114.0,4700
60JhfsrDJmg,UCEcqKLbZ7jQoxZCmEnHukQQ,타비 덕질 계정,아라하시 타비,Arahashi Tabi,UNIVERSE,고통받는 따비님 / 아라하시 타비 키리누키,2023-06-20T11:26:11Z,61003,882.0,33.0,617
ITlaaffh4ZQ,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,타비를 웃겨라 [ 아라하시 타비 ],2025-03-02T11:58:26Z,45727,892.0,50.0,5190
-8IvKFR1f5s,UCEcqKLbZ7jQoxZCmEnHukQQ,타비 덕질 계정,아라하시 타비,Arahashi Tabi,UNIVERSE,경멸하는 타비님 / 아라하시 타비 키리누키,2023-06-14T14:03:58Z,18229,301.0,30.0,617
q6pY0YD-Sq0,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,뿡댕이들이 각 잡고 타비를 패면 벌어지는 일 [ 아라하시 타비 ],2026-06-02T04:57:31Z,26602,607.0,47.0,5190
xtIxdm2NGQE,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,뿡댕이한테 이상한 유행 가져와서 퍼먹이는 타비 [ 아라하시 타비 ],2026-07-24T06:45:46Z,2413,93.0,19.0,5190
VChhZyS8T10,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,방제 때문에 단체로 멘헤라가 와 버린 뿡댕이들 [ 아라하시 타비 ],2026-03-25T11:00:33Z,11115,235.0,19.0,5190
nzY3Uc55d1E,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,공포 게임하느라 힘들었는데 공감 안 해줘서 서운한 타비 [ 아라하시 타비 ],2026-06-23T06:21:08Z,39688,1154.0,76.0,5190
Bv8VBgUBC24,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,얼굴 믿고 어디까지 되는지 테스트하는 신의상 타비 [ 아라하시 타비 ],2026-06-22T06:16:08Z,72727,2015.0,104.0,5190
vL_BnEmCkAs,UC8CspoD95Eon_mjg6fl2_sQ,타비 클립 창고,아라하시 타비,Arahashi Tabi,UNIVERSE,채팅창이 멈춰서 멘해라 올 뻔한 타비,2025-05-24T04:03:00Z,155408,3236.0,99.0,5190
