game,name_ko_game,char_id,name_ko,name_en,route_en,rank,rarity_label,element,weapon_or_path,is_playable_avatar,release_unix,release_date,n_battlesuits,best_rank,latest_s_battlesuit,default_order,is_limited,match_name,name_len,name_ambiguous,matchable,mention_count,avg_mention_score,mention_rate_per_10k,comment_mentions,youtube_mentions,apple_mentions,hoyolab_mentions,comment_rate_per_10k,mentions_total,game_avg_score,sentiment_vs_baseline,push_rank,audience_rank
genshin,원신,10000120,플린스,,Flins,5,5성,Electric,WEAPON_POLE,False,1759244400.0,2025-09-30T15:00:00+00:00,,,,,,플린스,3,False,True,5.0,4.4,37.94,182.0,179.0,2.0,1.0,50.22,187.0,3.66,0.74,11.0,10.0
genshin,원신,10000121,아이노,,Aino,4,4성,Water,WEAPON_CLAYMORE,False,1757365200.0,2025-09-08T21:00:00+00:00,,,,,,아이노,3,False,True,0.0,,0.0,42.0,41.0,1.0,0.0,11.59,42.0,3.66,,,38.0
genshin,원신,10000122,네페르,,Nefer,5,5성,Grass,WEAPON_CATALYST,False,1760994000.0,2025-10-20T21:00:00+00:00,,,,,,네페르,3,False,True,5.0,3.6,37.94,91.0,91.0,0.0,0.0,25.11,96.0,3.66,-0.06,10.0,22.0
genshin,원신,10000123,두린,,Durin,5,5성,Fire,WEAPON_SWORD_ONE_HAND,False,1764626400.0,2025-12-01T22:00:00+00:00,,,,,,두린,2,True,True,4.0,4.75,30.35,151.0,148.0,3.0,0.0,41.66,155.0,3.66,1.09,9.0,11.0
genshin,원신,10000124,야호다,,Jahoda,4,4성,Wind,WEAPON_BOW,False,1764626400.0,2025-12-01T22:00:00+00:00,,,,,,야호다,3,False,True,1.0,5.0,7.59,90.0,90.0,0.0,0.0,24.83,91.0,3.66,1.34,,25.0
genshin,원신,10000125,콜롬비나,,Columbina,5,5성,Water,WEAPON_CATALYST,False,1768255200.0,2026-01-12T22:00:00+00:00,,,,,,콜롬비나,4,False,True,13.0,4.23,98.63,482.0,467.0,10.0,5.0,132.99,495.0,3.66,0.57,8.0,3.0
genshin,원신,10000126,자백,,Zibai,5,5성,Rock,WEAPON_SWORD_ONE_HAND,False,1770134400.0,2026-02-03T16:00:00+00:00,,,,,,자백,2,True,True,1.0,5.0,7.59,230.0,228.0,2.0,0.0,63.46,231.0,3.66,1.34,7.0,9.0
genshin,원신,10000127,일루가,,Illuga,4,4성,Rock,WEAPON_POLE,False,1770134400.0,2026-02-03T16:00:00+00:00,,,,,,일루가,3,False,True,0.0,,0.0,103.0,101.0,2.0,0.0,28.42,103.0,3.66,,,20.0
genshin,원신,10000128,바르카,,Varka,5,5성,Wind,WEAPON_CLAYMORE,False,1771884000.0,2026-02-23T22:00:00+00:00,,,,,,바르카,3,False,True,5.0,4.2,37.94,709.0,706.0,2.0,1.0,195.62,714.0,3.66,0.54,6.0,2.0
genshin,원신,10000129,로엔,,Lohen,5,5성,Ice,WEAPON_POLE,False,1781017200.0,2026-06-09T15:00:00+00:00,,,,,,로엔,2,True,True,1.0,5.0,7.59,351.0,349.0,2.0,0.0,96.84,352.0,3.66,1.34,3.0,6.0
genshin,원신,10000130,린네아,,Linnea,5,5성,Rock,WEAPON_BOW,False,1775509200.0,2026-04-06T21:00:00+00:00,,,,,,린네아,3,False,True,1.0,4.0,7.59,259.0,259.0,0.0,0.0,71.46,260.0,3.66,0.34,5.0,7.0
genshin,원신,10000131,니콜,,Nicole,5,5성,Fire,WEAPON_CATALYST,False,1779138000.0,2026-05-18T21:00:00+00:00,,,,,,니콜,2,True,True,0.0,,0.0,413.0,411.0,1.0,1.0,113.95,413.0,3.66,,4.0,4.0
genshin,원신,10000132,프루네,,Prune,4,4성,Wind,WEAPON_CATALYST,False,1779138000.0,2026-05-18T21:00:00+00:00,,,,,,프루네,3,False,True,0.0,,0.0,55.0,55.0,0.0,0.0,15.17,55.0,3.66,,,32.0
genshin,원신,10000133,산드로네,,Sandrone,5,5성,Ice,WEAPON_CLAYMORE,False,1782766800.0,2026-06-29T21:00:00+00:00,,,,,,산드로네,4,False,True,12.0,3.75,91.05,734.0,727.0,5.0,2.0,202.52,746.0,3.66,0.09,2.0,1.0
genshin,원신,10000148,알료샤,,Alyosha,4,4성,Electric,WEAPON_POLE,False,1786395600.0,2026-08-10T21:00:00+00:00,,,,,,알료샤,3,False,True,0.0,,0.0,82.0,82.0,0.0,0.0,22.62,82.0,3.66,,,28.0
genshin,원신,10000150,오데트,,Odette,5,5성,Ice,WEAPON_SWORD_ONE_HAND,False,1786395600.0,2026-08-10T21:00:00+00:00,,,,,,오데트,3,False,True,1.0,4.0,7.59,369.0,361.0,1.0,7.0,101.81,370.0,3.66,0.34,1.0,5.0
starrail,붕괴:스타레일,1001,Mar. 7th,,March 7th,4,4성,Ice,Knight,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,Mar. 7th,8,False,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,,
starrail,붕괴:스타레일,1002,단항,,Dan Heng,4,4성,Wind,Rogue,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,단항,2,True,True,2.0,3.5,20.18,429.0,425.0,2.0,2.0,116.35,431.0,3.26,0.24,,6.0
starrail,붕괴:스타레일,1003,히메코,,Himeko,5,5성,Fire,Mage,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,히메코,3,False,True,2.0,3.0,20.18,637.0,634.0,1.0,2.0,172.76,639.0,3.26,-0.26,57.0,3.0
starrail,붕괴:스타레일,1004,웰트,,Welt,5,5성,Imaginary,Warlock,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,웰트,2,True,True,2.0,2.0,20.18,62.0,62.0,0.0,0.0,16.82,64.0,3.26,-1.26,58.0,29.0
starrail,붕괴:스타레일,1005,카프카,,Kafka,5,5성,Thunder,Warlock,False,1689757200.0,2023-07-19T09:00:00+00:00,,,,,,카프카,3,False,True,3.0,4.0,30.27,113.0,111.0,2.0,0.0,30.65,116.0,3.26,0.74,52.0,19.0
starrail,붕괴:스타레일,1006,은랑,,Silver Wolf,5,5성,Quantum,Warlock,False,1686128400.0,2023-06-07T09:00:00+00:00,,,,,,은랑,2,True,True,6.0,3.17,60.54,927.0,920.0,3.0,4.0,251.42,933.0,3.26,-0.09,55.0,2.0
starrail,붕괴:스타레일,1008,아를란,,Arlan,4,4성,Thunder,Warrior,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,아를란,3,False,True,0.0,,0.0,1.0,1.0,0.0,0.0,0.27,1.0,3.26,,,74.0
starrail,붕괴:스타레일,1009,아스타,,Asta,4,4성,Fire,Shaman,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,아스타,3,False,True,0.0,,0.0,1.0,1.0,0.0,0.0,0.27,1.0,3.26,,,75.0
starrail,붕괴:스타레일,1013,헤르타,,Herta,4,4성,Ice,Mage,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,헤르타,3,False,True,2.0,5.0,20.18,90.0,89.0,0.0,1.0,24.41,92.0,3.26,1.74,,21.0
starrail,붕괴:스타레일,1014,세이버,,Saber,5,5성,Wind,Warrior,False,1752224400.0,2025-07-11T09:00:00+00:00,,,,,,세이버,3,False,True,5.0,3.0,50.45,83.0,81.0,1.0,1.0,22.51,88.0,3.26,-0.26,18.0,23.0
starrail,붕괴:스타레일,1015,아처,,Archer,5,5성,Quantum,Rogue,False,1752224400.0,2025-07-11T09:00:00+00:00,,,,,,아처,2,True,True,4.0,5.0,40.36,88.0,86.0,2.0,0.0,23.87,92.0,3.26,1.74,19.0,22.0
starrail,붕괴:스타레일,1101,브로냐,,Bronya,5,5성,Wind,Shaman,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,브로냐,3,False,True,1.0,5.0,10.09,30.0,30.0,0.0,0.0,8.14,31.0,3.26,1.74,59.0,40.0
starrail,붕괴:스타레일,1102,제레,,Seele,5,5성,Quantum,Rogue,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,제레,2,True,True,3.0,3.0,30.27,15.0,15.0,0.0,0.0,4.07,18.0,3.26,-0.26,60.0,46.0
starrail,붕괴:스타레일,1103,서벌,,Serval,4,4성,Thunder,Mage,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,서벌,2,True,True,0.0,,0.0,2.0,2.0,0.0,0.0,0.54,2.0,3.26,,,69.0
starrail,붕괴:스타레일,1104,게파드,,Gepard,5,5성,Ice,Knight,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,게파드,3,False,True,2.0,4.0,20.18,7.0,6.0,1.0,0.0,1.9,9.0,3.26,0.74,61.0,55.0
starrail,붕괴:스타레일,1105,나타샤,,Natasha,4,4성,Physical,Priest,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,나타샤,3,False,True,0.0,,0.0,2.0,2.0,0.0,0.0,0.54,2.0,3.26,,,70.0
starrail,붕괴:스타레일,1106,페라,,Pela,4,4성,Ice,Warlock,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,페라,2,True,True,0.0,,0.0,5.0,5.0,0.0,0.0,1.36,5.0,3.26,,,63.0
starrail,붕괴:스타레일,1107,클라라,,Clara,5,5성,Physical,Warrior,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,클라라,3,False,True,0.0,,0.0,17.0,17.0,0.0,0.0,4.61,17.0,3.26,,62.0,47.0
starrail,붕괴:스타레일,1108,삼포,,Sampo,4,4성,Wind,Warlock,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,삼포,2,True,True,0.0,,0.0,34.0,34.0,0.0,0.0,9.22,34.0,3.26,,,36.0
starrail,붕괴:스타레일,1109,후크,,Hook,4,4성,Fire,Warrior,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,후크,2,True,True,0.0,,0.0,1.0,1.0,0.0,0.0,0.27,1.0,3.26,,,76.0
starrail,붕괴:스타레일,1110,링스,,Lynx,4,4성,Quantum,Priest,False,1695200400.0,2023-09-20T09:00:00+00:00,,,,,,링스,2,True,True,0.0,,0.0,1.0,1.0,0.0,0.0,0.27,1.0,3.26,,,77.0
starrail,붕괴:스타레일,1111,루카,,Luka,4,4성,Physical,Warlock,False,1689757200.0,2023-07-19T09:00:00+00:00,,,,,,루카,2,True,True,0.0,,0.0,2.0,2.0,0.0,0.0,0.54,2.0,3.26,,,71.0
starrail,붕괴:스타레일,1112,토파즈&복순이,,Topaz & Numby,5,5성,Fire,Rogue,False,1698483600.0,2023-10-28T09:00:00+00:00,,,,,,토파즈&복순이,7,False,True,0.0,,0.0,1.0,1.0,0.0,0.0,0.27,1.0,3.26,,48.0,78.0
starrail,붕괴:스타레일,1201,청작,,Qingque,4,4성,Quantum,Mage,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,청작,2,True,True,0.0,,0.0,13.0,13.0,0.0,0.0,3.53,13.0,3.26,,,49.0
starrail,붕괴:스타레일,1202,정운,,Tingyun,4,4성,Thunder,Shaman,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,정운,2,True,True,0.0,,0.0,8.0,8.0,0.0,0.0,2.17,8.0,3.26,,,57.0
starrail,붕괴:스타레일,1203,나찰,,Luocha,5,5성,Imaginary,Priest,False,1687942800.0,2023-06-28T09:00:00+00:00,,,,,,나찰,2,True,True,1.0,5.0,10.09,31.0,28.0,3.0,0.0,8.41,32.0,3.26,1.74,54.0,38.0
starrail,붕괴:스타레일,1204,경원,,Jing Yuan,5,5성,Thunder,Mage,False,1684335600.0,2023-05-17T15:00:00+00:00,,,,,,경원,2,True,True,1.0,1.0,10.09,71.0,70.0,1.0,0.0,19.26,72.0,3.26,-2.26,56.0,25.0
starrail,붕괴:스타레일,1205,블레이드,,Blade,5,5성,Wind,Warrior,False,1689757200.0,2023-07-19T09:00:00+00:00,,,,,,블레이드,4,False,True,2.0,5.0,20.18,271.0,267.0,1.0,3.0,73.5,273.0,3.26,1.74,53.0,8.0
starrail,붕괴:스타레일,1206,소상,,Sushang,4,4성,Physical,Rogue,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,소상,2,True,True,0.0,,0.0,2.0,2.0,0.0,0.0,0.54,2.0,3.26,,,72.0
starrail,붕괴:스타레일,1207,어공,,Yukong,4,4성,Imaginary,Shaman,False,1687942800.0,2023-06-28T09:00:00+00:00,,,,,,어공,2,True,True,0.0,,0.0,1.0,1.0,0.0,0.0,0.27,1.0,3.26,,,79.0
starrail,붕괴:스타레일,1208,부현,,Fu Xuan,5,5성,Quantum,Knight,False,1695200400.0,2023-09-20T09:00:00+00:00,,,,,,부현,2,True,True,0.0,,0.0,36.0,36.0,0.0,0.0,9.76,36.0,3.26,,50.0,35.0
starrail,붕괴:스타레일,1209,연경,,Yanqing,5,5성,Ice,Rogue,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,연경,2,True,True,2.0,1.0,20.18,6.0,6.0,0.0,0.0,1.63,8.0,3.26,-2.26,63.0,58.0
starrail,붕괴:스타레일,1210,계네빈,,Guinaifen,4,4성,Fire,Warlock,False,1698483600.0,2023-10-28T09:00:00+00:00,,,,,,계네빈,3,False,True,0.0,,0.0,2.0,2.0,0.0,0.0,0.54,2.0,3.26,,,73.0
starrail,붕괴:스타레일,1211,백로,,Bailu,5,5성,Thunder,Priest,False,1682460000.0,2023-04-25T22:00:00+00:00,,,,,,백로,2,True,True,0.0,,0.0,6.0,6.0,0.0,0.0,1.63,6.0,3.26,,64.0,62.0
starrail,붕괴:스타레일,1212,경류,,Jingliu,5,5성,Ice,Warrior,False,1697014800.0,2023-10-11T09:00:00+00:00,,,,,,경류,2,True,True,2.0,4.0,20.18,23.0,23.0,0.0,0.0,6.24,25.0,3.26,0.74,49.0,42.0
starrail,붕괴:스타레일,1213,단항•음월,,Dan Heng • Imbibitor Lunae,5,5성,Imaginary,Warrior,False,1693386000.0,2023-08-30T09:00:00+00:00,,,,,,단항•음월,5,False,True,0.0,,0.0,1.0,1.0,0.0,0.0,0.27,1.0,3.26,,51.0,80.0
starrail,붕괴:스타레일,1214,설의,,Xueyi,4,4성,Quantum,Warrior,False,1703671200.0,2023-12-27T10:00:00+00:00,,,,,,설의,2,True,True,0.0,,0.0,12.0,12.0,0.0,0.0,3.25,12.0,3.26,,,51.0
starrail,붕괴:스타레일,1215,한아,,Hanya,4,4성,Physical,Shaman,False,1701856800.0,2023-12-06T10:00:00+00:00,,,,,,한아,2,True,True,0.0,,0.0,3.0,3.0,0.0,0.0,0.81,3.0,3.26,,,67.0
starrail,붕괴:스타레일,1217,곽향,,Huohuo,5,5성,Wind,Priest,False,1700042400.0,2023-11-15T10:00:00+00:00,,,,,,곽향,2,True,True,1.0,4.0,10.09,21.0,19.0,1.0,1.0,5.7,22.0,3.26,0.74,47.0,45.0
starrail,붕괴:스타레일,1218,초구,,Jiaoqiu,5,5성,Fire,Warlock,False,1724230800.0,2024-08-21T09:00:00+00:00,,,,,,초구,2,True,True,0.0,,0.0,13.0,13.0,0.0,0.0,3.53,13.0,3.26,,34.0,50.0
starrail,붕괴:스타레일,1220,비소,,Feixiao,5,5성,Wind,Rogue,False,1725958800.0,2024-09-10T09:00:00+00:00,,,,,,비소,2,True,True,1.0,5.0,10.09,32.0,32.0,0.0,0.0,8.68,33.0,3.26,1.74,33.0,37.0
starrail,붕괴:스타레일,1221,운리,,Yunli,5,5성,Physical,Warrior,False,1722416400.0,2024-07-31T09:00:00+00:00,,,,,,운리,2,True,True,1.0,5.0,10.09,10.0,10.0,0.0,0.0,2.71,11.0,3.26,1.74,35.0,52.0
starrail,붕괴:스타레일,1222,영사,,Lingsha,5,5성,Fire,Priest,False,1727859600.0,2024-10-02T09:00:00+00:00,,,,,,영사,2,True,True,0.0,,0.0,10.0,10.0,0.0,0.0,2.71,10.0,3.26,,32.0,53.0
starrail,붕괴:스타레일,1223,맥택,,Moze,4,4성,Thunder,Rogue,False,1725958800.0,2024-09-10T09:00:00+00:00,,,,,,맥택,2,True,True,0.0,,0.0,5.0,4.0,1.0,0.0,1.36,5.0,3.26,,,64.0
starrail,붕괴:스타레일,1224,Mar. 7th,,March 7th,4,4성,Imaginary,Rogue,False,1722416400.0,2024-07-31T09:00:00+00:00,,,,,,Mar. 7th,8,False,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,,
starrail,붕괴:스타레일,1225,망귀인,,Fugue,5,5성,Fire,Warlock,False,1735120800.0,2024-12-25T10:00:00+00:00,,,,,,망귀인,3,False,True,0.0,,0.0,24.0,24.0,0.0,0.0,6.51,24.0,3.26,,29.0,43.0
starrail,붕괴:스타레일,1301,갤러거,,Gallagher,4,4성,Fire,Priest,False,1711533600.0,2024-03-27T10:00:00+00:00,,,,,,갤러거,3,False,True,2.0,4.5,20.18,5.0,5.0,0.0,0.0,1.36,7.0,3.26,1.24,,59.0
starrail,붕괴:스타레일,1302,아젠티,,Argenti,5,5성,Physical,Mage,False,1701856800.0,2023-12-06T10:00:00+00:00,,,,,,아젠티,3,False,True,0.0,,0.0,26.0,25.0,0.0,1.0,7.05,26.0,3.26,,46.0,41.0
starrail,붕괴:스타레일,1303,완•매,,Ruan Mei,5,5성,Ice,Shaman,False,1703671200.0,2023-12-27T10:00:00+00:00,,,,,,완•매,3,False,True,1.0,5.0,10.09,2.0,2.0,0.0,0.0,0.54,3.0,3.26,1.74,45.0,68.0
starrail,붕괴:스타레일,1304,어벤츄린,,Aventurine,5,5성,Imaginary,Knight,False,1713344400.0,2024-04-17T09:00:00+00:00,,,,,,어벤츄린,4,False,True,3.0,3.0,30.27,191.0,190.0,1.0,0.0,51.8,194.0,3.26,-0.26,40.0,15.0
starrail,붕괴:스타레일,1305,Dr. 레이시오,,Dr. Ratio,5,5성,Imaginary,Rogue,False,1705485600.0,2024-01-17T10:00:00+00:00,,,,,,Dr. 레이시오,8,False,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,44.0,
starrail,붕괴:스타레일,1306,스파클,,Sparkle,5,5성,Quantum,Shaman,False,1707213600.0,2024-02-06T10:00:00+00:00,,,,,,스파클,3,False,True,1.0,5.0,10.09,193.0,193.0,0.0,0.0,52.34,194.0,3.26,1.74,42.0,16.0
starrail,붕괴:스타레일,1307,블랙 스완,,Black Swan,5,5성,Wind,Warlock,False,1707213600.0,2024-02-06T10:00:00+00:00,,,,,,블랙 스완,5,False,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,43.0,
starrail,붕괴:스타레일,1308,아케론,,Acheron,5,5성,Thunder,Warlock,False,1711533600.0,2024-03-27T10:00:00+00:00,,,,,,아케론,3,False,True,1.0,1.0,10.09,117.0,115.0,2.0,0.0,31.73,118.0,3.26,-2.26,41.0,18.0
starrail,붕괴:스타레일,1309,로빈,,Robin,5,5성,Physical,Shaman,False,1715158800.0,2024-05-08T09:00:00+00:00,,,,,,로빈,2,True,True,2.0,3.0,20.18,439.0,432.0,1.0,6.0,119.06,441.0,3.26,-0.26,39.0,5.0
starrail,붕괴:스타레일,1310,반디,,Firefly,5,5성,Fire,Warrior,False,1718787600.0,2024-06-19T09:00:00+00:00,,,,,,반디,2,True,True,7.0,2.71,70.64,255.0,254.0,1.0,0.0,69.16,262.0,3.26,-0.55,37.0,9.0
starrail,붕괴:스타레일,1312,미샤,,Misha,4,4성,Ice,Warrior,False,1709200800.0,2024-02-29T10:00:00+00:00,,,,,,미샤,2,True,True,0.0,,0.0,4.0,4.0,0.0,0.0,1.08,4.0,3.26,,,65.0
starrail,붕괴:스타레일,1313,선데이,,Sunday,5,5성,Imaginary,Shaman,False,1733306400.0,2024-12-04T10:00:00+00:00,,,,,,선데이,3,False,True,1.0,3.0,10.09,210.0,209.0,1.0,0.0,56.96,211.0,3.26,-0.26,30.0,14.0
starrail,붕괴:스타레일,1314,제이드,,Jade,5,5성,Quantum,Mage,False,1720602000.0,2024-07-10T09:00:00+00:00,,,,,,제이드,3,False,True,0.0,,0.0,24.0,24.0,0.0,0.0,6.51,24.0,3.26,,36.0,44.0
starrail,붕괴:스타레일,1315,부트힐,,Boothill,5,5성,Physical,Rogue,False,1716973200.0,2024-05-29T09:00:00+00:00,,,,,,부트힐,3,False,True,2.0,2.0,20.18,56.0,55.0,0.0,1.0,15.19,58.0,3.26,-1.26,38.0,30.0
starrail,붕괴:스타레일,1317,라파,,Rappa,5,5성,Imaginary,Mage,False,1729674000.0,2024-10-23T09:00:00+00:00,,,,,,라파,2,True,True,2.0,4.0,20.18,47.0,47.0,0.0,0.0,12.75,49.0,3.26,0.74,31.0,32.0
starrail,붕괴:스타레일,1321,달리아,,The Dahlia,5,5성,Fire,Warlock,False,1765101600.0,2025-12-07T10:00:00+00:00,,,,,,달리아,3,False,True,1.0,1.0,10.09,261.0,260.0,1.0,0.0,70.79,262.0,3.26,-2.26,12.0,10.0
starrail,붕괴:스타레일,1401,더 헤르타,,The Herta,5,5성,Ice,Mage,False,1736935200.0,2025-01-15T10:00:00+00:00,,,,,,더 헤르타,5,False,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,28.0,
starrail,붕괴:스타레일,1402,아글라이아,,Aglaea,5,5성,Thunder,Memory,False,1738749600.0,2025-02-05T10:00:00+00:00,,,,,,아글라이아,5,False,True,0.0,,0.0,44.0,44.0,0.0,0.0,11.93,44.0,3.26,,27.0,34.0
starrail,붕괴:스타레일,1403,트리비,,Tribbie,5,5성,Quantum,Shaman,False,1740564000.0,2025-02-26T10:00:00+00:00,,,,,,트리비,3,False,True,1.0,5.0,10.09,54.0,53.0,1.0,0.0,14.65,55.0,3.26,1.74,26.0,31.0
starrail,붕괴:스타레일,1404,마이데이,,Mydei,5,5성,Imaginary,Warrior,False,1742378400.0,2025-03-19T10:00:00+00:00,,,,,,마이데이,4,False,True,3.0,3.67,30.27,102.0,100.0,2.0,0.0,27.66,105.0,3.26,0.41,25.0,20.0
starrail,붕괴:스타레일,1405,아낙사,,Anaxa,5,5성,Wind,Mage,False,1746003600.0,2025-04-30T09:00:00+00:00,,,,,,아낙사,3,False,True,4.0,4.75,40.36,61.0,58.0,3.0,0.0,16.54,65.0,3.26,1.49,23.0,28.0
starrail,붕괴:스타레일,1406,사이퍼,,Cipher,5,5성,Quantum,Warlock,False,1749632400.0,2025-06-11T09:00:00+00:00,,,,,,사이퍼,3,False,True,0.0,,0.0,32.0,32.0,0.0,0.0,8.68,32.0,3.26,,21.0,39.0
starrail,붕괴:스타레일,1407,카스토리스,,Castorice,5,5성,Quantum,Memory,False,1744189200.0,2025-04-09T09:00:00+00:00,,,,,,카스토리스,5,False,True,6.0,3.5,60.54,70.0,70.0,0.0,0.0,18.99,76.0,3.26,0.24,24.0,24.0
starrail,붕괴:스타레일,1408,파이논,,Phainon,5,5성,Physical,Warrior,False,1751446800.0,2025-07-02T09:00:00+00:00,,,,,,파이논,3,False,True,10.0,2.7,100.91,388.0,378.0,8.0,2.0,105.23,398.0,3.26,-0.56,20.0,7.0
starrail,붕괴:스타레일,1409,히아킨,,Hyacine,5,5성,Wind,Memory,False,1747818000.0,2025-05-21T09:00:00+00:00,,,,,,히아킨,3,False,True,4.0,2.0,40.36,63.0,61.0,2.0,0.0,17.09,67.0,3.26,-1.26,22.0,27.0
starrail,붕괴:스타레일,1410,히실렌스,,Hysilens,5,5성,Physical,Warlock,False,1755075600.0,2025-08-13T09:00:00+00:00,,,,,,히실렌스,4,False,True,1.0,2.0,10.09,13.0,13.0,0.0,0.0,3.53,14.0,3.26,-1.26,17.0,48.0
starrail,붕괴:스타레일,1412,케리드라,,Cerydra,5,5성,Wind,Shaman,False,1756803600.0,2025-09-02T09:00:00+00:00,,,,,,케리드라,4,False,True,1.0,2.0,10.09,45.0,45.0,0.0,0.0,12.2,46.0,3.26,-1.26,16.0,33.0
starrail,붕괴:스타레일,1413,에버나이트,,Evernight,5,5성,Ice,Memory,False,1758790800.0,2025-09-25T09:00:00+00:00,,,,,,에버나이트,5,False,True,4.0,4.0,40.36,184.0,182.0,2.0,0.0,49.9,188.0,3.26,0.74,15.0,17.0
starrail,붕괴:스타레일,1414,단항•등황,,Dan Heng • Permansor Terrae,5,5성,Physical,Knight,False,1760173200.0,2025-10-11T09:00:00+00:00,,,,,,단항•등황,5,False,True,2.0,5.0,20.18,5.0,5.0,0.0,0.0,1.36,7.0,3.26,1.74,14.0,60.0
starrail,붕괴:스타레일,1415,키레네,,Cyrene,5,5성,Ice,Memory,False,1762336800.0,2025-11-05T10:00:00+00:00,,,,,,키레네,3,False,True,18.0,2.67,181.63,1004.0,991.0,9.0,4.0,272.3,1022.0,3.26,-0.59,13.0,1.0
starrail,붕괴:스타레일,1501,스파키,,Sparxie,5,5성,Fire,Elation,False,1770976800.0,2026-02-13T10:00:00+00:00,,,,,,스파키,3,False,True,4.0,3.0,40.36,566.0,565.0,1.0,0.0,153.51,570.0,3.26,-0.26,10.0,4.0
starrail,붕괴:스타레일,1502,효광,,Yao Guang,5,5성,Physical,Elation,False,1770976800.0,2026-02-13T10:00:00+00:00,,,,,,효광,2,True,True,0.0,,0.0,260.0,259.0,1.0,0.0,70.52,260.0,3.26,,11.0,11.0
starrail,붕괴:스타레일,1504,애쉬베일,,Ashveil,5,5성,Thunder,Rogue,False,1774432800.0,2026-03-25T10:00:00+00:00,,,,,,애쉬베일,4,False,True,1.0,5.0,10.09,258.0,256.0,0.0,2.0,69.97,259.0,3.26,1.74,9.0,12.0
starrail,붕괴:스타레일,1505,에바네시아,,Evanescia,5,5성,Physical,Elation,False,1778662800.0,2026-05-13T09:00:00+00:00,,,,,,에바네시아,5,False,True,0.0,,0.0,253.0,251.0,0.0,2.0,68.62,253.0,3.26,,7.0,13.0
starrail,붕괴:스타레일,1506,은랑 LV.999,,Silver Wolf LV.<unbreak>999</unbreak>,5,5성,Imaginary,Elation,False,1776848400.0,2026-04-22T09:00:00+00:00,,,,,,은랑 LV.999,9,False,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,8.0,
starrail,붕괴:스타레일,1507,천야•블레이드,,Mortenax Blade,5,5성,Fire,Warlock,False,1780304400.0,2026-06-01T09:00:00+00:00,,,,,,천야•블레이드,7,False,True,1.0,5.0,10.09,8.0,8.0,0.0,0.0,2.17,9.0,3.26,1.74,6.0,56.0
starrail,붕괴:스타레일,1508,토오사카 린,,Rin Tohsaka,5,5성,Quantum,Mage,False,1784883600.0,2026-07-24T09:00:00+00:00,,,,,,토오사카 린,6,False,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,,3.0,
starrail,붕괴:스타레일,1509,길가메시,,Gilgamesh,5,5성,Thunder,Warrior,False,1784883600.0,2026-07-24T09:00:00+00:00,,,,,,길가메시,4,False,True,0.0,,0.0,71.0,68.0,1.0,2.0,19.26,71.0,3.26,,4.0,26.0
starrail,붕괴:스타레일,1510,히메코•노바,,Himeko • Nova,5,5성,Fire,Mage,False,1784106000.0,2026-07-15T09:00:00+00:00,,,,,,히메코•노바,6,False,True,0.0,,0.0,7.0,6.0,0.0,1.0,1.9,7.0,3.26,,5.0,61.0
starrail,붕괴:스타레일,1512,로빈•서머레토,,Robin • Summeretto,5,5성,Wind,Memory,False,1787734800.0,2026-08-26T09:00:00+00:00,,,,,,로빈•서머레토,7,False,True,0.0,,0.0,10.0,10.0,0.0,0.0,2.71,10.0,3.26,,2.0,54.0
starrail,붕괴:스타레일,1513,어벤츄린•웨이브,,Aventurine • Waveflair,5,5성,Quantum,Elation,False,1789203600.0,2026-09-12T09:00:00+00:00,,,,,,어벤츄린•웨이브,8,False,True,0.0,,0.0,4.0,4.0,0.0,0.0,1.08,4.0,3.26,,1.0,66.0
