collected_at,chzzk_id,name_ko,name_en,unit,role,followers,status,is_live,concurrent_users,accumulate_count,live_title,category,tags,last_concurrent_users
2026-08-12T06:07:25.088976+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209821,CLOSE,False,,,,,,2871
2026-08-12T06:07:25.088976+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,252904,CLOSE,False,,,,,,2497
2026-08-12T06:07:25.088976+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255329,CLOSE,False,,,,,,3477
2026-08-12T06:07:25.088976+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241119,CLOSE,False,,,,,,3795
2026-08-12T06:07:25.088976+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219101,CLOSE,False,,,,,,2823
2026-08-12T06:07:25.088976+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207428,CLOSE,False,,,,,,2478
2026-08-12T06:07:25.088976+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209336,CLOSE,False,,,,,,2307
2026-08-12T06:17:30.088101+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287151,CLOSE,False,,,,,,1665
2026-08-12T06:17:30.088101+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,301924,CLOSE,False,,,,,,2580
2026-08-12T06:17:30.088101+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156743,CLOSE,False,,,,,,2095
2026-08-12T06:17:30.088101+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236850,CLOSE,False,,,,,,2448
2026-08-12T06:17:30.088101+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209821,CLOSE,False,,,,,,2871
2026-08-12T06:17:30.088101+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,252905,CLOSE,False,,,,,,2497
2026-08-12T06:17:30.088101+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255330,CLOSE,False,,,,,,3477
2026-08-12T06:17:30.088101+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241121,CLOSE,False,,,,,,3795
2026-08-12T06:17:30.088101+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219102,CLOSE,False,,,,,,2823
2026-08-12T06:17:30.088101+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207430,CLOSE,False,,,,,,2478
2026-08-12T06:17:30.088101+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209338,CLOSE,False,,,,,,2307
2026-08-12T06:27:35.270302+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287152,CLOSE,False,,,,,,1665
2026-08-12T06:27:35.270302+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,301925,CLOSE,False,,,,,,2580
2026-08-12T06:27:35.270302+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156743,CLOSE,False,,,,,,2095
2026-08-12T06:27:35.270302+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236849,CLOSE,False,,,,,,2448
2026-08-12T06:27:35.270302+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209822,CLOSE,False,,,,,,2871
2026-08-12T06:27:35.270302+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,252904,CLOSE,False,,,,,,2497
2026-08-12T06:27:35.270302+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255331,CLOSE,False,,,,,,3477
2026-08-12T06:27:35.270302+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241122,CLOSE,False,,,,,,3795
2026-08-12T06:27:35.270302+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219102,CLOSE,False,,,,,,2823
2026-08-12T06:27:35.270302+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207430,CLOSE,False,,,,,,2478
2026-08-12T06:27:35.270302+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209339,CLOSE,False,,,,,,2307
2026-08-12T06:37:40.788070+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287152,CLOSE,False,,,,,,1665
2026-08-12T06:37:40.788070+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,301924,CLOSE,False,,,,,,2580
2026-08-12T06:37:40.788070+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156743,CLOSE,False,,,,,,2095
2026-08-12T06:37:40.788070+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236848,CLOSE,False,,,,,,2448
2026-08-12T06:37:40.788070+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209823,OPEN,True,358,0,하이!,talk,스텔라이브|네네코마시로|밍,
2026-08-12T06:37:40.788070+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,252904,CLOSE,False,,,,,,2497
2026-08-12T06:37:40.788070+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255330,CLOSE,False,,,,,,3477
2026-08-12T06:37:40.788070+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241121,CLOSE,False,,,,,,3795
2026-08-12T06:37:40.788070+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219105,CLOSE,False,,,,,,2823
2026-08-12T06:37:40.788070+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207431,CLOSE,False,,,,,,2478
2026-08-12T06:37:40.788070+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209341,CLOSE,False,,,,,,2307
2026-08-12T06:47:46.208030+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287154,CLOSE,False,,,,,,1665
2026-08-12T06:47:46.208030+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,301925,CLOSE,False,,,,,,2580
2026-08-12T06:47:46.208030+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156744,CLOSE,False,,,,,,2095
2026-08-12T06:47:46.208030+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236850,CLOSE,False,,,,,,2448
2026-08-12T06:47:46.208030+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209824,OPEN,True,1844,0,하이!,talk,스텔라이브|네네코마시로|밍,
2026-08-12T06:47:46.208030+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,252904,CLOSE,False,,,,,,2497
2026-08-12T06:47:46.208030+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255332,CLOSE,False,,,,,,3477
2026-08-12T06:47:46.208030+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241122,CLOSE,False,,,,,,3795
2026-08-12T06:47:46.208030+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219107,CLOSE,False,,,,,,2823
2026-08-12T06:47:46.208030+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207433,CLOSE,False,,,,,,2478
2026-08-12T06:47:46.208030+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209341,CLOSE,False,,,,,,2307
2026-08-12T06:57:52.044493+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287155,CLOSE,False,,,,,,1665
2026-08-12T06:57:52.044493+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,301925,CLOSE,False,,,,,,2580
2026-08-12T06:57:52.044493+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156745,OPEN,True,865,0,오 케 마 루,talk,스텔라이브|에버리스|통통꼬리,
2026-08-12T06:57:52.044493+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236851,CLOSE,False,,,,,,2448
2026-08-12T06:57:52.044493+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209825,OPEN,True,2505,0,피크 신맵 출시,피크,스텔라이브|네네코마시로|밍,
2026-08-12T06:57:52.044493+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,252905,CLOSE,False,,,,,,2497
2026-08-12T06:57:52.044493+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255331,CLOSE,False,,,,,,3477
2026-08-12T06:57:52.044493+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241121,CLOSE,False,,,,,,3795
2026-08-12T06:57:52.044493+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219108,CLOSE,False,,,,,,2823
2026-08-12T06:57:52.044493+00:00,4d812b586ff63f8a2946e64fa860bbf5,하나코 나나,Hanako Nana,CLICHE,talent,207434,CLOSE,False,,,,,,2478
2026-08-12T06:57:52.044493+00:00,8fd39bb8de623317de90654718638b10,유즈하 리코,Yuzuha Riko,CLICHE,talent,209342,CLOSE,False,,,,,,2307
2026-08-12T07:07:57.147578+00:00,b5ed5db484d04faf4d150aedd362f34b,강지,Kangji,STELLIVE,founder,287156,CLOSE,False,,,,,,1665
2026-08-12T07:07:57.147578+00:00,45e71a76e949e16a34764deb962f9d9f,아야츠노 유니,Ayatsuno Yuni,EVERYS,talent,301927,CLOSE,False,,,,,,2580
2026-08-12T07:07:57.147578+00:00,36ddb9bb4f17593b60f1b63cec86611d,사키하네 후야,Sakihane Huya,EVERYS,talent,156746,OPEN,True,1272,0,오 케 마 루,talk,스텔라이브|에버리스|통통꼬리,
2026-08-12T07:07:57.147578+00:00,b044e3a3b9259246bc92e863e7d3f3b8,시라유키 히나,Shirayuki Hina,UNIVERSE,talent,236851,CLOSE,False,,,,,,2448
2026-08-12T07:07:57.147578+00:00,4515b179f86b67b4981e16190817c580,네네코 마시로,Neneko Mashiro,UNIVERSE,talent,209826,OPEN,True,2699,0,피크 신맵 출시,피크,스텔라이브|네네코마시로|밍,
2026-08-12T07:07:57.147578+00:00,4325b1d5bbc321fad3042306646e2e50,아카네 리제,Akane Lize,UNIVERSE,talent,252905,CLOSE,False,,,,,,2497
2026-08-12T07:07:57.147578+00:00,a6c4ddb09cdb160478996007bff35296,아라하시 타비,Arahashi Tabi,UNIVERSE,talent,255329,CLOSE,False,,,,,,3477
2026-08-12T07:07:57.147578+00:00,64d76089fba26b180d9c9e48a32600d9,텐코 시부키,Tenko Shibuki,CLICHE,talent,241121,CLOSE,False,,,,,,3795
2026-08-12T07:07:57.147578+00:00,516937b5f85cbf2249ce31b0ad046b0f,아오쿠모 린,Aokumo Rin,CLICHE,talent,219108,CLOSE,False,,,,,,2823
