channel_id,name_ko,song_key,title,video_id,n_versions,version_ids,published_at,views,likes,is_collab,topic_views,topic_video_ids,views_incl_topic
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니,superpower,SUPERPOWER (2024 발로란트 챔피언스 테마곡)ㅣ아야츠노 유니 Arrange cover,CGYa8wsbii4,1,CGYa8wsbii4,2024-08-11T06:20:38+00:00,236484,4642,False,0,,236484
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,17歳メイドが,17歳メイドが 「マーシャル・マキシマイザー」 歌ってみた☁️ #vtuber #shorts #스텔라이브,1fquPxmtEcM,1,1fquPxmtEcM,2024-05-22T08:00:02+00:00,235781,11543,False,0,,235781
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,청아하게4월은너의거짓말ed,청아하게 불러본 ' 4월은 너의 거짓말 ED - 오렌지 オレンジ ' cover,uzU2B8ZJkCk,1,uzU2B8ZJkCk,2024-08-08T04:00:38+00:00,235534,12952,False,0,,235534
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,マシュマロ,マシュマロ🍬 #DECO27 #marshmallow #shorts #cover,UgBF1hXnPx4,1,UgBF1hXnPx4,2025-10-16T08:00:36+00:00,232587,8453,False,0,,232587
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,자다깨니야자수마시로,자다깨니 야자수 (寝起きヤシの木) 마시로 cover #마시로 #스텔라이브 #vtuber #고양이 #cover #자다깨니_야자수 #寝起きヤシの木,gbqGQj5ZpIQ,1,gbqGQj5ZpIQ,2023-11-13T19:03:24+00:00,227423,10562,False,0,,227423
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,귀신의잔치,귀신의 잔치 #vtuber #shorts #cover #시부키,MfBt-JfdTns,1,MfBt-JfdTns,2024-06-11T08:00:20+00:00,226588,13243,False,0,,226588
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,이지금,[4K] IU - 이 지금 (dlwlrma) | 시라유키 히나 3D Live Cover,X5FVn2gCvQ0,1,X5FVn2gCvQ0,2026-02-06T09:00:46+00:00,214153,3834,False,0,,214153
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,キミに100パセント,[4K] キミに100パーセント(너에게 100퍼센트) / 하나코 나나 3D Cover,npwilOOckxY,2,npwilOOckxY|pY6crju_AkM,2026-09-11T08:00:01+00:00,196689,10041,False,0,,196689
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,뮤지컬레드북no9,[4K] 사랑은 마치 - 뮤지컬 '레드북' No.9 / 유즈하 리코 (Yuzuha Riko) cover,CokAlegAnsM,1,CokAlegAnsM,2026-07-19T03:46:11+00:00,193740,6389,False,0,,193740
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,망상아스파탐妄想アスパルテム,망상 아스파탐 妄想アスパルテーム |  네네코 마시로 Cover,f7uaxrWNIdE,1,f7uaxrWNIdE,2026-06-10T13:00:06+00:00,188083,6934,False,0,,188083
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,전방향미소녀,전방향 미소녀 #vtuber #shorts #cover #시부키,oYAXiRwEUM0,1,oYAXiRwEUM0,2024-05-21T08:46:46+00:00,180889,11181,False,0,,180889
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,cupidhina,Fifty Fifty - Cupid Ι Hina Short Cover #vtuber #shorts,HmetEI-ccM8,1,HmetEI-ccM8,2023-06-15T17:08:08+00:00,174763,8794,False,0,,174763
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,violetevergarden,Violet Evergarden - みちしるべ Ι Hina Short Cover #vtuber #shorts,VWfZ12VvAn0,1,VWfZ12VvAn0,2023-09-10T04:00:30+00:00,174398,11135,False,0,,174398
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,호시아이,[4K] 호시아이(ホシアイ) / 텐코 시부키 3D Live Cover,2Vbktv5zLgc,1,2Vbktv5zLgc,2026-06-13T06:00:08+00:00,172009,4028,False,0,,172009
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,青い珊瑚礁유즈하리코,青い珊瑚礁(푸른 산호초) Cover by 유즈하리코 #vtuber #리코 #스텔라이브,5ZCwb_eDGt8,1,5ZCwb_eDGt8,2024-09-14T07:00:02+00:00,170619,10666,False,0,,170619
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,네가아니면안될것같아君じゃなきゃダメみたい,[4K] 네가 아니면 안될 것 같아 君じゃなきゃダメみたい - 大石昌良 / 유즈하 리코 x 텐코 시부키 x 하나코 나나 cover,xhBUCzzfcw8,1,xhBUCzzfcw8,2026-08-11T07:59:57+00:00,170435,5127,True,0,,170435
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,팝핀캔디피버,[4K] 팝핀 캔디☆피버! (Poppin' Candy☆Fever!) - キノシタ / 유즈하 리코 Yuzuha Riko & 아오쿠모 린 Aokumo Rin cover,_g29-2fUPSA,1,_g29-2fUPSA,2026-07-28T04:15:38+00:00,169277,6358,False,0,,169277
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,사랑하는너에게하고싶은말backnumber瞬き,사랑하는 너에게 하고싶은 말 'back number -瞬き' cover,slC6z5G0L34,1,slC6z5G0L34,2024-06-22T04:15:03+00:00,165366,9753,False,0,,165366
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,bayou,Baby you #vtuber #shorts #cover #시부키,uh5S_kOWn4Y,1,uh5S_kOWn4Y,2024-05-29T08:00:20+00:00,163998,10938,False,0,,163998
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,start,[4K] StaRt (Mrs. GREEN APPLE )/ 텐코 시부키 3D Live Cover,zxVe7IxFbgU,1,zxVe7IxFbgU,2026-06-09T09:00:33+00:00,161477,3561,False,0,,161477
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,히나와이지금,히나와 이 지금!🎀 / 시라유키 히나 3D Live Cover #IU #이지금 #vtuber #shorts,wn3TODSLWO0,1,wn3TODSLWO0,2026-02-17T04:00:44+00:00,159676,5703,False,0,,159676
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,ときのこえhina,Islet - ときのこえ Ι Hina Cover #vtuber #shorts,AvyBCk9ZIGA,1,AvyBCk9ZIGA,2023-11-27T07:00:04+00:00,153825,8976,False,0,,153825
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,superpower,SUPERPOWER (cover) #SUPERPOWER #VALORANT,LWRGR35e5Mk,1,LWRGR35e5Mk,2024-10-23T11:00:32+00:00,153246,6717,False,0,,153246
UC0YQnenKBCu5sGb7H61n6HA,사키하네 후야,곡많관부,커버곡 많관부!,_RLWjE8Y0oU,1,_RLWjE8Y0oU,2026-04-02T22:15:01+00:00,147951,6623,False,0,,147951
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,히로인육성계획ヒロイン育成計画,[4K] 히로인 육성계획 ヒロイン育成計画 - HoneyWorks / 유즈하 리코 Yuzuha Riko cover,SeDPbIKzmmI,1,SeDPbIKzmmI,2026-08-04T06:28:46+00:00,145277,5147,False,0,,145277
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,녹황색사회,녹황색사회 - Mela! / 시라유키 히나 3D Live Cover #mela #緑黄色社会 #vtuber #shorts,aGj_zu0rFv0,1,aGj_zu0rFv0,2026-02-20T05:00:00+00:00,130639,4552,False,0,,130639
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,구르는바위네게아침이내린다,"구르는 바위, 네게 아침이 내린다 [결속밴드 / 転がる岩、君に朝が降る] - 네네코 마시로 Cover",SiBzI2htX2o,1,SiBzI2htX2o,2026-09-01T10:45:06+00:00,130290,6659,False,0,,130290
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,strawberrymoonhina,IU - Strawberry Moon Ι Hina Short Cover #vtuber #shorts,R_eoK1fak2g,1,R_eoK1fak2g,2023-06-12T03:23:55+00:00,129718,6606,False,0,,129718
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,숨바꼭질かくれんぼ,[4K] 숨바꼭질 かくれんぼ - AliA / 유즈하 리코 Yuzuha Riko cover,rRMDL8lcSOY,1,rRMDL8lcSOY,2026-08-22T07:25:42+00:00,129403,5105,False,0,,129403
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,deco27kemu,[4K] セカイ(SEKAI) - DECO*27 & kemu / 유즈하 리코 (Yuzuha Riko) cover,Akx45HCYgf0,1,Akx45HCYgf0,2026-07-21T07:44:23+00:00,127717,6393,False,0,,127717
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,리코의리코리스리코일ed꽃의탑,리코의 리코리스 리코일 ED '꽃의 탑(花の塔)' cover,aHu9BUZzpzQ,1,aHu9BUZzpzQ,2024-06-30T04:00:00+00:00,126631,8326,False,0,,126631
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,잡어,[4K] 잡어 [ 雑魚 (feat.亞北ネル) ] / 텐코 시부키 x 네네코 마시로 3D Live Cover,BXAuMEpIJjw,1,BXAuMEpIJjw,2026-06-03T07:59:44+00:00,124655,4041,True,0,,124655
UCQmcltnre6aG9SkDRYZqFIg,아오쿠모 린,ずうっといっしょ,ずうっといっしょ！💙 #shorts #vtuber #cover,WWuUOLOHB1s,1,WWuUOLOHB1s,2024-11-30T08:00:31+00:00,124400,5506,False,0,,124400
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,마성의여자a,마성의 여자A #shorts #cover #시부키,xo0b9ABjjlw,1,xo0b9ABjjlw,2024-10-14T08:28:41+00:00,119374,8051,False,0,,119374
UCcA21_PzN1EhNe7xS4MJGsQ,하나코 나나,dynamite,Dynamite - BTS(방탄소년단) / 하나코 나나 3D Cover #shorts #vtuber,UaOeHYrr9R0,1,UaOeHYrr9R0,2026-09-18T08:00:17+00:00,114500,6204,False,0,,114500
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,히나한테팬서비스받을사람,히나한테 팬서비스 받을 사람!!!!!!!!😋 / 시라유키 히나 3D Live Cover #ファンサ #HoneyWorks #vtuber #shorts,5XCNPiOq26M,1,5XCNPiOq26M,2026-02-14T04:00:11+00:00,109389,5599,False,0,,109389
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,에밀리아의노래stayalive,[Re: 제로] 에밀리아의 노래 ' Stay Alive ' cover,ZuD0vRF0Qbo,1,ZuD0vRF0Qbo,2024-08-29T07:00:21+00:00,105238,6973,False,0,,105238
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,시로,[ 유우리 빌리밀리언 ] 시로 cover  #마시로 #스텔라이브 #vtuber #고양이#유우리 #빌리밀리언 #ビリミリオン #優里,0fl1T2Y7nT8,1,0fl1T2Y7nT8,2023-10-04T03:38:59+00:00,93356,5129,False,0,,93356
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,바이올렛에버가든ost,바이올렛 에버가든 OST - 이정표 (みちしるべ) cover,JFqmgH7rMiQ,1,JFqmgH7rMiQ,2024-08-16T07:00:09+00:00,93318,7089,False,0,,93318
UC1afpiIuBDcjYlmruAa0HiA,시라유키 히나,체인소맨레제편ost,"💘체인소맨: 레제편 OST💘 | JANE DOE (Kenshi Yonezu, Hikaru Utada) #cover #vtuber #shorts",gz6R845UUNk,1,gz6R845UUNk,2025-10-28T06:00:40+00:00,90166,4567,False,0,,90166
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,마즈피플,마즈피플 cover  #마시로 #스텔라이브 #vtuber #고양이 #김도 #마즈피플 #메탈슬러그 #shorts,dsFD8CUiPZI,1,dsFD8CUiPZI,2023-10-27T08:11:09+00:00,87039,3859,False,0,,87039
UCYxLMfeX1CbMBll9MsGlzmw,텐코 시부키,モニタリング,モニタリング (Best Friend Remix) cover  #モニタリング #shorts #animation #meme,r5b6LEy7yzg,1,r5b6LEy7yzg,2025-10-31T07:54:36+00:00,85798,4836,False,0,,85798
UClbYIn9LDbbFZ9w2shX3K0g,아야츠노 유니,유니의superpower,유니의 SUPERPOWER #아야츠노유니 #AyatsunoYuni #SUPERPOWER ##VALORANT #발로란트 #발로란트챔피언스서울 #발로란트  #cover #스텔라이브,k-HuCtuKjJg,1,k-HuCtuKjJg,2024-08-13T06:54:59+00:00,52586,2223,False,0,,52586
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,자다깨니야자수리코,자다깨니 야자수 🌴 (寝起きヤシの木) 리코 cover,BfUAlVIUFJo,1,BfUAlVIUFJo,2024-08-06T07:00:04+00:00,41911,3597,False,0,,41911
UC_eeSpMBz8PG4ssdBPnP07g,네네코 마시로,메루메루메루메루메루메,메루메루메루메루메루메 [ 마시로 cover ],RoPzUi4rt9A,1,RoPzUi4rt9A,2023-08-27T23:55:54+00:00,40447,1369,False,0,,40447
UCj0c1jUr91dTetIQP2pFeLA,유즈하 리코,duet,DUET COVER [Teaser] / Aokumo Rin x Yuzuha Riko,C_BFxd5bIQ0,1,C_BFxd5bIQ0,2024-10-03T12:00:12+00:00,19546,1374,True,0,,19546
